autor,campus,grau,degree_cent,betweenness,closeness,eigenvector,pagerank
TIAGO GODOI RIBEIRO,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.1040481727358944,2.5800306958982742e-08,0.0009773214509535162
CHRISTIANE ROSA DE PAIVA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,0.001741596412003144,0.08816859357833111,1.1606757172358839e-12,0.000801573079618263
CLAUDIA AZEVEDO PEREIRA,CÂMPUS ANÁPOLIS,3,0.0037220843672456576,0.0034770278809549493,0.10077688130099305,7.968953225842065e-11,0.0018280004774189839
MATHEUS SILVA OLIVEIRA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,0.0,0.08816859357833111,3.889080163450467e-12,0.0016142547551096088
RENATO GOMES VIEIRA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.002791563275434243,2.2255920003193064e-24,0.0013610394896736992
JOSE ELIAS DOMINGOS COSTA MARQUES,CÂMPUS GOIÂNIA,3,0.0037220843672456576,6.164943051338563e-06,0.0037220843672456576,2.54999528904507e-24,0.002059387637203238
LUCIANA PEREIRA MARQUES,CÂMPUS INHUMAS,3,0.0037220843672456576,0.0,0.1307877656634145,9.155264666395231e-10,0.001417715616454424
JOSE ELMO DE MENEZES,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.001741596412003144,0.11114765655791851,3.768413985422632e-10,0.0011713213787552185
RICARDO RODRIGUES DIAS DE LIMA,CÂMPUS INHUMAS,3,0.0037220843672456576,0.006043303732319902,0.13191636901796103,2.7144659350214944e-08,0.0012828856543725263
MURILO BORGES SILVA,CÂMPUS SENADOR CANEDO,7,0.008684863523573201,0.045288958735589996,0.15962410435787816,1.6852272776634965e-06,0.001834704143518534
CLAUDIA CAETANO GONCALVES MENDES LIMA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0022332506203473945,7.603201672632746e-27,0.0009958000051247713
IVANA PINTO RAMOS,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
MARIANA DO VALE MOURA,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
GIOVANA CONSORTE DE SOUZA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0018610421836228288,2.435142904744386e-29,0.0008695841213877634
ROUSEJANNY DA SILVA FERREIRA,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,6.164943051338563e-06,0.002791563275434243,3.9401439873394766e-29,0.001608730624584975
RENAN RODRIGUES DE OLIVEIRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.003427261505272321,0.1472088962411543,8.451027209468427e-06,0.0014958867912753804
MARCUS VINICIUS ARAUJO DA SILVA MENDES,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0020155409051421875,0.12162301709030496,3.085082562339367e-06,0.0008855894525020378
DOUGLAS PEREIRA DA SILVA PITALUGA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.001390042098237036,0.1249886854877725,0.0003765939150602405,0.000540723378457651
ANA PAULA MARTINS OLIVEIRA BRAGA,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.11398451960169675,6.275820616000582e-12,0.00031411207452947105
DIVINO ALVES FERREIRA JUNIOR,CÂMPUS SENADOR CANEDO,2,0.0024813895781637717,0.001741596412003144,0.12731070462880098,1.3291008511340334e-06,0.0006986135579912863
CIRO JOSE ALMEIDA MACEDO,CÂMPUS CIDADE DE GOIÁS,1,0.0012406947890818859,0.0,0.10780146998945392,9.224447606442525e-09,0.00048278254193196736
CASSIOMAR RODRIGUES LOPES,CÂMPUS ANÁPOLIS,13,0.016129032258064516,0.0861740095623646,0.17532599022987058,0.0002374920422952243,0.0034605958018090206
PRISCILA BRANQUINHO XAVIER,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.13010278882196943,1.1696792771634022e-08,0.00035915497889337287
Marcela Leao Domiciano,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.001741596412003144,0.09308290863023808,2.6576328599965353e-09,0.0013279358724219482
PRISCILA FERNANDA SILVA DE OLIVEIRA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.08220558838699413,1.8609173391610032e-11,0.0003471272030255212
LUIZ FERNANDO BATISTA LOJA,CÂMPUS ANÁPOLIS,5,0.006203473945409429,0.006394277347463482,0.14359249272077912,2.5697523885472025e-07,0.0030829982451925078
ROBSON BARBOSA SOUZA,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.11925113106844182,1.783859858391017e-09,0.000331499410449013
SEBASTIAO CLAUDIO BARBOSA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.01573221448888697,0.1245188032115027,3.7858417811779747e-11,0.0015823502514409526
JUCELIO COSTA DE ARAUJO,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.13532993525744522,9.701680406400186e-05,0.000365634688704474
LEONARDO GARCIA MARQUES,CÂMPUS ITUMBIARA,10,0.012406947890818858,0.021722473560359154,0.16756493248360735,0.004660969832697802,0.0014804840989430903
CRISTIANE ALVARENGA ROCHA SANTOS,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
GUILHERME FERREIRA SANTOS,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
SIMONE MARIA MOURA MESQUITA,CÂMPUS SENADOR CANEDO,1,0.0012406947890818859,0.0,0.1327091885980356,1.83676470542372e-06,0.0004527154163369512
PAULO HENRIQUE DOS SANTOS,CÂMPUS URUAÇU,9,0.011166253101736972,0.0019169556389629448,0.16356544026794922,6.612007638844303e-05,0.0033748484962594426
Warde Antonieta da Fonseca Zang,REITORIA,3,0.0037220843672456576,0.0,0.14369631954125692,0.0007890323793303811,0.0015021865092635575
MONISE CRISTINA RIBEIRO CASANOVA COLTRO,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,0.001531274887315761,0.1269042208975468,6.356514388308652e-05,0.0004696521812275148
EDSON SILVA DE CARVALHO,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.11164719658739232,1.0792938356814709e-10,0.0005782691337199443
TALLYTA DA SILVA CURADO,CÂMPUS JATAÍ,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
RAFAEL LOUZA GOULART,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
CARLOS DE MELO E SILVA NETO,REITORIA,10,0.012406947890818858,0.00019111323459149545,0.012761432116270826,8.251806176120177e-16,0.006482604967308301
WILLIAN FERREIRA DE SOUSA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LEONARDO SANTIAGO LIMA MARENGAO,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
KAITHY DAS CHAGAS OLIVEIRA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.09621496486349954,1.7282473127612162e-13,0.000541232893251645
LUIS CLAUDIO ROCHA HENRIQUES DE MOURA,CÂMPUS FORMOSA,3,0.0037220843672456576,0.001741596412003144,0.11145934376082911,2.4887166571738573e-11,0.0012541418038801812
M. A. A. Freitas,CÂMPUS ITUMBIARA,4,0.004962779156327543,0.00026711073379565064,0.14169840279897206,0.0007598543623742694,0.00038220463744714284
ERALDO LUIS REZENDE FERNANDES,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.12694475242769612,0.0014260026244526513,0.00032787651602953795
ALAN KELLER GOMES,CÂMPUS INHUMAS,7,0.008684863523573201,0.03381524105525046,0.16478607788188912,1.3442837007668012e-05,0.001742724276262937
GUILHERME SOARES BUZZO,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
M.C. Santos,CÂMPUS CIDADE DE GOIÁS,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
WANESSA FERREIRA DE SOUSA [SENADOR CANEDO],CÂMPUS SENADOR CANEDO,1,0.0012406947890818859,0.0,0.10228101385772428,2.9727610144102243e-13,0.000608575494487339
FERNANDO HENRIQUE SILVA CARNEIRO,CÂMPUS INHUMAS,5,0.006203473945409429,0.0021507945070357412,0.11968202946435309,2.1370915377339482e-11,0.0017404697285756435
GISELLE CARVALHO BERNARDES,CÂMPUS ITUMBIARA,3,0.0037220843672456576,0.00579632296206716,0.11957401319227334,5.208362297098567e-07,0.0005422641102379882
BLYENY HATALITA PEREIRA ALVES,CÂMPUS ITUMBIARA,7,0.008684863523573201,0.009046347271932242,0.12747402817547038,8.766213033442162e-07,0.0023443594900192694
ADILSON CORREIA GOULART,CÂMPUS ITUMBIARA,11,0.013647642679900745,0.008716552792521235,0.10940380397773648,2.905417654591908e-07,0.004121822013241719
SIMONE MACHADO GOULART,CÂMPUS ITUMBIARA,14,0.017369727047146403,0.01001847323874284,0.1185751849197842,1.2084310181013617e-06,0.005985770098008586
MARAINA MEDEIROS FERNANDES,CÂMPUS ITUMBIARA,8,0.009925558312655087,5.005346620253452e-05,0.101757301549185,8.38871613670423e-08,0.001878727617656993
JOAO PAULO VICTORINO SANTOS,CÂMPUS ITUMBIARA,9,0.011166253101736972,0.0014694097484335017,0.10934360931254929,3.292791492030415e-07,0.004075273695941898
RAPHAEL DE AQUINO GOMES,CÂMPUS GOIÂNIA,18,0.022332506203473945,0.0740951490669832,0.18443806025573856,0.02741726585944094,0.0027422454367937313
KELIAS DE OLIVEIRA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10994855320916089,3.7927481328609456e-07,0.0004514484459390027
CARLOS ALBERTO VASCONCELOS BEZERRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.00014053438934732138,0.13820028506645224,0.009178204811470645,0.0004453581202499658
CARLOS DANIEL DE SOUSA BEZERRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.00014053438934732138,0.13820028506645224,0.009178204811470645,0.0004453581202499658
MARIELLE VIEIRA FELIX ROCHA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10095606295430953,5.207144559943569e-07,0.00033259944127808855
JACKELINE IMPERIO SOARES,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.1028367451102501,6.481669677313242e-12,0.00034140701339314044
LUCAS CARVALHO SOUZA,CÂMPUS JATAÍ,3,0.0037220843672456576,7.706178814173204e-06,0.004676464974231724,1.5968951901821805e-18,0.0016929061652614665
Luciano de Souza da Costa e Silva,CÂMPUS JATAÍ,3,0.0037220843672456576,0.0,0.004676464974231724,1.647170333037992e-18,0.001986716993232583
JOSE ANTONIO LAMBERT,CÂMPUS JATAÍ,5,0.006203473945409429,3.853089407086602e-05,0.006754893851668046,5.542195218721531e-19,0.0012773936901823023
Fernando Nunes Marques,CÂMPUS JATAÍ,3,0.0037220843672456576,1.5412357628346407e-06,0.004676464974231724,5.447903620910287e-19,0.0008572689296092704
AUDIR DA COSTA OLIVEIRA FILHO,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.06901615208388898,2.0138924002429112e-14,0.0007028279254964538
ELIENE LACERDA PEREIRA,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,0.0,0.0024813895781637717,1.054234916081815e-24,0.0012391573729863693
JOHN CARLOS ALVES RIBEIRO,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,0.0,0.0024813895781637717,1.054234916081815e-24,0.0012391573729863693
ANARIO DORNELLES ROCHA JUNIOR,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,0.0,0.0024813895781637717,1.054234916081815e-24,0.0012391573729863693
PAMMILA RODRIGUES JAPIASSU CORREA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
JOAO RENATO CARNEIRO DE AGUIAR,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
PATRICIA GOMES DE SOUZA FREITAS,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.10721985968468212,5.020758110148076e-11,0.000847038788119623
Marina Alberti Macedo,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.008632554356010303,0.12244732589375126,1.2370671649765948e-06,0.0008140856852027079
KAMILLA ASSIS TAVARES,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
ALINE DA COSTA LUZ,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
LIGIA VIANA ANDRADE,CÂMPUS ITUMBIARA,6,0.007444168734491315,0.015879560420433324,0.13980443892054753,7.288668220790938e-05,0.0010302120983246687
GLACIANO MAIA FERNANDES,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,3.107547186890005e-05,0.1374356915114511,0.010209759119924881,0.0004280613465645274
JESSICA AZEVEDO COELHO,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
FERNANDA DA SILVA OLIVEIRA,CÂMPUS GOIÂNIA OESTE,3,0.0037220843672456576,0.0017385139404774747,0.09209082943723741,1.446984421797717e-09,0.0008075126191939628
JULYMARY CASTANHEIRA CARVALHO,CÂMPUS VALPARAÍSO DE GOIÁS,2,0.0024813895781637717,0.0034739454094292804,0.09206949730162534,4.4955125964677976e-10,0.00039219944296549586
ROBERTA RODRIGUES PONCIANO,CÂMPUS ITUMBIARA,3,0.0037220843672456576,0.0,0.09209082943723741,8.996667436267818e-09,0.0018970929154390073
JOSE LUIZ OLIVEIRA PENA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,1.669895329775668e-24,0.0014115646152410791
MARCO AURELIO BRAZAO COSTA BADAN,CÂMPUS GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.7211683347011394e-24,0.0018136111454467936
IGOR SAVIOLI FLORES,CÂMPUS INHUMAS,4,0.004962779156327543,0.005212459349906755,0.08494636030158509,9.499493672883889e-13,0.0021378758949494488
VINICIUS SILVA PINTO,CÂMPUS FORMOSA,2,0.0024813895781637717,0.0,0.07580851036641553,4.726915150543373e-14,0.0012583959103224926
GABRIEL TELES VIANA,CÂMPUS ÁGUAS LINDAS DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUCAS MAIA DOS SANTOS,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
THAIS VILELA DE SOUSA,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
Jessica Guimaraes Rodrigues de Roure,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
MARIA CAROLINA DA CRUZ MIRANDA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.13734071176610801,0.008353417551558516,0.0002588570147561477
GRACIELLE OLIVEIRA SABBAG CUNHA,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.1219214784819376,1.3278498552067693e-09,0.0004045554705255831
HUGO XAVIER ROCHA,CÂMPUS ITUMBIARA,5,0.006203473945409429,0.012000641476772277,0.14484840373582966,0.0009183365847119604,0.0008629461685933481
KENIA ALVES PEREIRA LACERDA,CÂMPUS JATAÍ,3,0.0037220843672456576,0.0,0.11411542344275527,5.6337186002042825e-12,0.000959543311099094
CLAUDIO ROBERTO PACHECO,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.12763777130735923,0.001405833082586958,0.0006494835282428394
Daniela Rodrigues de Sousa,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.11375615908732588,7.97038495114578e-11,0.0003666927406960373
NILMA SILVANIA IZARIAS,CÂMPUS URUAÇU,5,0.006203473945409429,0.001886629392009521,0.1245188032115027,1.8127729557889073e-06,0.0017279238544131684
CAMILLA RODRIGUES BORGES,CÂMPUS LUZIÂNIA,2,0.0024813895781637717,0.00037434414913877954,0.12731070462880098,3.756064305821962e-07,0.0005195797418845354
ARLAM CARNEIRO SILVA JUNIOR,CÂMPUS APARECIDA DE GOIÂNIA,3,0.0037220843672456576,0.00043311276000705163,0.142460222168859,5.390425055149393e-05,0.0007444715532527496
FRANCIANE JOSE DA SILVA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.11676381311724929,8.664816123019825e-10,0.0003737243103145192
JOSE LUIZ DE CARVALHO FILHO,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.10721985968468212,1.255189527537019e-11,0.00035116490149087235
MICHELLE MENDANHA MENDONCA,CÂMPUS GOIÂNIA OESTE,2,0.0024813895781637717,0.001741596412003144,0.13061584615547703,2.693417206035062e-07,0.0008994693423855606
GABRIEL CAMARGO DA SILVA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.11016186802968862,5.6212437367871185e-09,0.000759281280979732
CAMILA CHEKER BRANDAO TURELLA,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
MARA LINA RODRIGUES,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
BARBARA NASCIMENTO AUD,CÂMPUS ITUMBIARA,2,0.0024813895781637717,0.004867345957781519,0.11649004098801775,6.389476421540685e-07,0.0004449903717784816
LIMERCE FERREIRA LOPES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
REGIANE DE JESUS COSTA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUCIANA BIGOLIN MARTINI,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.11349629350403101,5.4144506490634524e-12,0.000335052557858465
MONICA MITCHELL DE MORAIS BRAGA,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
ALEXANDRE JOSE GUIMARAES,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
VANESSA FREITAS SANTOS,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.10791855005460674,2.4351258311632272e-08,0.0008501229006317793
MARIANA DO PRADO E SILVA,CÂMPUS SENADOR CANEDO,5,0.006203473945409429,0.007507524952310207,0.11690118230915195,0.00026592795043325635,0.001526903136472518
JOAO PEDRO CEZARIO CAMPOS,CÂMPUS SENADOR CANEDO,3,0.0037220843672456576,0.0005656335249603119,0.11655836359270282,0.00026590267393287895,0.0010898286938977831
ROBERLAM GONCALVES DE MENDONCA,CÂMPUS ITUMBIARA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,2.756033856906895e-23,0.0018136111454467928
SAMUEL CESAR MOTA DE PAULA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,2.7032738839126953e-23,0.0014626350739616253
MANOEL LUCAS DA SILVA,CÂMPUS LUZIÂNIA,3,0.0037220843672456576,0.003313031092148055,0.1262191234840002,2.116879067146866e-06,0.0012131084619366997
VITOR AMADEU DA SILVA FEITOZA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
AGNO ALVES VIEIRA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
KATIA CILENE COSTA FERNANDES,CÂMPUS ANÁPOLIS,3,0.0037220843672456576,0.002063360026000466,0.12654059848809826,1.3099618598783569e-08,0.0007654804491360294
HUGO VINICIUS LEAO E SILVA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,0.0,0.11450994521783826,1.4873656549985659e-09,0.0005807904878932821
ROSANA ARAUJO RODRIGUES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0958899927264455,4.3053192850585456e-14,0.00045645830952947933
LOURENZO MARTINS DE BRITO,CÂMPUS ÁGUAS LINDAS DE GOIÁS,1,0.0012406947890818859,0.0,0.0016542597187758478,1.0870177159658443e-17,0.0013349589271602585
CRISTINA GOMES DE OLIVEIRA TEIXEIRA,CÂMPUS ANÁPOLIS,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1247697203235887e-17,0.0018136111454467932
KATIUSCIA DAIANE FERREIRA,CÂMPUS ITUMBIARA,2,0.0024813895781637717,0.011965406707015366,0.13532993525744522,0.0002874523812355485,0.00034092855441737643
HENRIQUE PEREIRA DE FREITAS FILHO,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.0022332506203473945,1.4922420106991688e-27,0.0006886095449965539
DENISE TALITHA SOARES CARNEIRO,REITORIA,2,0.0024813895781637717,0.001741596412003144,0.09217625692280071,1.8302882625149484e-15,0.001188619589658061
JAKELINE CERQUEIRA DE MORAIS,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.08149764606338253,1.2754514982031241e-17,0.0006908877373330291
DAVI PIRES ARAUJO,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.09996579976134723,3.719536982298636e-08,0.0005689735050368719
TAULER TEIXEIRA BORGES,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.00010240233610762102,0.14759154097702065,0.01414412215134586,0.0005117233656164698
ESTEFANE DA SILVA LOPES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10429389132802849,8.58732086886264e-09,0.0004164916702739463
DANIELLY BANDEIRA LOPES,CÂMPUS ÁGUAS LINDAS DE GOIÁS,8,0.009925558312655087,0.00189542575236823,0.11794184565315033,1.324524058713214e-07,0.0015126937085871582
Suzy Mara Maia dos Reis Alfaia,REITORIA,1,0.0012406947890818859,0.0,0.10100737480333333,9.226803672962844e-10,0.00026623128816790265
Aldemi Coelho de Lima,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.09999094839021802,6.709004520992382e-08,0.0003190728923998309
KARINE RIOS DE OLIVEIRA LEITE,CÂMPUS JATAÍ,4,0.004962779156327543,0.001741596412003144,0.11490720435129129,9.466707246996017e-12,0.001874705763374296
THIAGO ANDRE RODRIGUES LEITE,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.09877336477413434,9.91472980822566e-13,0.0015133157711817427
VIVIANE OVIDIO DE ALMEIDA,CÂMPUS ANÁPOLIS,3,0.0037220843672456576,4.007212983370066e-05,0.13108971630973504,1.0985159891260671e-06,0.0008652209868938979
Aline M. Pascoal,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0017015242821694435,0.13057293687618812,5.460908721227221e-07,0.000414187052148331
BRUNA MELO MIRANDA,CÂMPUS APARECIDA DE GOIÂNIA,5,0.006203473945409429,0.020526177889431747,0.13156703735555,8.537853033166824e-07,0.0014745173157562064
PAULA RENATA ALMEIDA LIMA,CÂMPUS CIDADE DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
DHEYNE DE SOUZA SANTOS,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUILA MORAES DE OLIVEIRA,CÂMPUS SENADOR CANEDO,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
SORAYA BIANCA REIS DUARTE GOMES,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUCIANO DOS SANTOS,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.10907355100195296,3.8517300677521953e-07,0.00041796585590803364
JOAO BATISTA JOSE PEREIRA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.008658662515605011,0.08575275509193454,2.0454631307155223e-10,0.0009818528333873004
GILBERTO LOPES FILHO,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.010357104326248786,0.09741765192429329,2.9457156247827087e-08,0.000643878416756048
MURILO GABRIEL BERARDO BUENO,REITORIA,1,0.0012406947890818859,0.0,0.0012406947890818859,2.296074454315572e-22,0.0012391573729863693
RAQUEL DE PAULA RIBEIRO,CÂMPUS CIDADE DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.296074454315572e-22,0.0012391573729863693
F. S. Marques,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.06901615208388898,1.0069462001214554e-14,0.00044971433824638965
JOSE CARLOS DE SOUZA TELES,CÂMPUS LUZIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
Alessandro Oliveira,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
REGINA CELIA BUENO DA FONSECA,CÂMPUS GOIÂNIA,9,0.011166253101736972,0.044557294525716384,0.17517144991234757,0.0024937252627583633,0.0013019374906884185
EDIPO HENRIQUE CREMON,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.034334013944718085,0.15375784133505477,0.002209612987757442,0.0019082864637480364
MAX WELL DE OLIVEIRA RABELO,CÂMPUS GOIÂNIA,4,0.004962779156327543,7.248478496725338e-05,0.12722919969626012,9.225067987518223e-05,0.0015174540434450094
FELIPPE GUIMARAES MACIEL,CÂMPUS JATAÍ,2,0.0024813895781637717,0.0,0.10556813276258077,3.1358670623249475e-12,0.0006556910880191028
VITOR ALVES MARQUES,CÂMPUS SENADOR CANEDO,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
CAMILA SIMOES SEGURO,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,2.9741125665444535e-28,0.0012391573729863693
JOAO DANIELL FERREIRA DE OLIVEIRA,CÂMPUS CIDADE DE GOIÁS,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
CHELRY FERNANDA ALVES DE JESUS,CÂMPUS APARECIDA DE GOIÂNIA,5,0.006203473945409429,0.004724083311882283,0.12180938395682396,7.337144148853425e-07,0.0014530452417629443
MARIA TAMARA DE MORAES GUIMARAES SILVA,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.11896558510958295,2.1142641940974818e-08,0.0003287348803027
LUIZ FERNANDO FERREIRA MACHADO,CÂMPUS VALPARAÍSO DE GOIÁS,3,0.0037220843672456576,0.0,0.11910818694969033,2.0912666900400413e-08,0.0010485168339487863
MARCELLA SUAREZ DI SANTO,CÂMPUS VALPARAÍSO DE GOIÁS,3,0.0037220843672456576,0.0,0.11910818694969033,2.1054228662148777e-08,0.0012403315195389892
